product_id,product_title,brand,category,subtype,price,sku_asin,seller_external_id
P0001061,Lenovo M3 TV,Lenovo,Electronics,TV,1058.85,BV7XJRZ6DP,S0000001
P0001062,OPPO X3 Monitor,OPPO,Electronics,Monitor,1080.87,B4LQ0F9HPO,S0000002
P0001063,Vivo X3 128GB Laptop,Vivo,Electronics,Laptop,2055.67,B0YHA5KX8M,S0000003
P0001064,OnePlus S2 Monitor,OnePlus,Electronics,Monitor,849.53,BRMNM2J5PO,S0000004
P0001065,MSI Z3 Router,MSI,Electronics,Router,186.20,BWCD96AZJX,S0000005
P0001066,Boult Bolt Camera,Boult,Electronics,Camera,367.98,BX4OVEUOLT,S0000006
P0001067,Boult Pro Headphones,Boult,Electronics,Headphones,292.76,BILRGYI82A,S0000007
P0001068,Garmin Pro Headphones,Garmin,Electronics,Headphones,533.22,B7AZ9SVC96,S0000008
P0001069,MSI Lite Monitor,MSI,Electronics,Monitor,1671.81,BOUEP6KS4H,S0000009
P0001070,Sony Lite Router,Sony,Electronics,Router,31.76,B1KQK4IMB8,S0000010
P0001071,MSI Edge Speaker,MSI,Electronics,Speaker,112.72,BVT59SBLHK,S0000001
P0001072,Marshall X1 TV,Marshall,Electronics,TV,3238.50,BGZAQPKH2B,S0000002
P0001073,D-Link Edge Earbuds,D-Link,Electronics,Earbuds,340.83,BY7VP2C1Z8,S0000003
P0001074,TP-Link Bolt 256GB Laptop,TP-Link,Electronics,Laptop,1432.87,BQQCS8LZWC,S0000004
P0001075,Samsung S2 512GB Smartphone,Samsung,Electronics,Smartphone,1342.83,BCFWMZNF14,S0000005
P0001076,D-Link Edge TV,D-Link,Electronics,TV,1723.62,BPOMODKE6S,S0000006
P0001077,Dell Pro Camera,Dell,Electronics,Camera,856.07,BEJI75TZFT,S0000007
P0001078,Sennheiser Go 32GB Tablet,Sennheiser,Electronics,Tablet,368.98,BQNI1XNY76,S0000008
P0001079,Apple Lite Smartwatch,Apple,Electronics,Smartwatch,846.79,BZXSQ1HHUZ,S0000009
P0001080,Audio-Technica X2 Headphones,Audio-Technica,Electronics,Headphones,118.52,BHG0YRK7WB,S0000010
P0001081,Apple Lite 128GB Tablet,Apple,Electronics,Tablet,1369.73,BOJVBZ5E8H,S0000001
P0001082,Vivo S3 Headphones,Vivo,Electronics,Headphones,191.89,B6J8RHMYKA,S0000002
P0001083,JBL Pro Speaker,JBL,Electronics,Speaker,293.98,B2IPRYJM48,S0000003
P0001084,Samsung X3 TV,Samsung,Electronics,TV,4851.60,BH0UVKOFWA,S0000004
P0001085,Xiaomi Prime Headphones,Xiaomi,Electronics,Headphones,395.37,BWQHQ0MY0Z,S0000005
P0001086,Samsung Ultra Headphones,Samsung,Electronics,Headphones,448.89,BZUIJBO96D,S0000006
P0001087,JBL Air 512GB Laptop,JBL,Electronics,Laptop,3703.39,B7N5LVJ645,S0000007
P0001088,Marshall Ultra 64GB Laptop,Marshall,Electronics,Laptop,557.04,B6LZ2H9RRN,S0000008
P0001089,HP Neo Headphones,HP,Electronics,Headphones,184.85,BH51EWNF1Z,S0000009
P0001090,Realme Go Earbuds,Realme,Electronics,Earbuds,50.93,BU6RZZND7W,S0000010
P0001091,TP-Link Air Router,TP-Link,Electronics,Router,48.08,BPSKWC5GQS,S0000001
P0001092,ASUS Z3 Router,ASUS,Electronics,Router,107.03,B6Z06KRZR1,S0000002
P0001093,D-Link M3 128GB Smartphone,D-Link,Electronics,Smartphone,1820.29,B50OSSRCR1,S0000003
P0001094,OPPO X2 512GB Laptop,OPPO,Electronics,Laptop,3481.40,BKM4HP9QH2,S0000004
P0001095,MSI X2 Router,MSI,Electronics,Router,97.30,B70P4KPV8C,S0000005
P0001096,Realme Edge 32GB Tablet,Realme,Electronics,Tablet,1331.47,BGUYZBCPQP,S0000006
P0001097,LG X3 Camera,LG,Electronics,Camera,1023.67,BTPYJQPUBS,S0000007
P0001098,OPPO X1 Router,OPPO,Electronics,Router,328.41,BBI6JKK312,S0000008
P0001099,Samsung X3 Earbuds,Samsung,Electronics,Earbuds,328.81,BPVHK9F8Y3,S0000009
P0001100,Sony Ultra TV,Sony,Electronics,TV,3993.74,BYEID21FBM,S0000010
P0001101,HP Prime 32GB Smartphone,HP,Electronics,Smartphone,773.47,BNRLI4EQT7,S0000001
P0001102,Realme Bolt 256GB Tablet,Realme,Electronics,Tablet,674.30,BKECNRDYWZ,S0000002
P0001103,OPPO Lite 32GB Smartphone,OPPO,Electronics,Smartphone,1792.32,B5AU80HNVG,S0000003
P0001104,Canon S1 Camera,Canon,Electronics,Camera,4827.80,BAKTU1MQDB,S0000004
P0001105,Marshall S3 Camera,Marshall,Electronics,Camera,711.87,BK7ROQLU8A,S0000005
P0001106,D-Link S1 TV,D-Link,Electronics,TV,4224.29,BTBUYKKRW7,S0000006
P0001107,ASUS X3 Monitor,ASUS,Electronics,Monitor,382.61,BWCUYM1DEX,S0000007
P0001108,Canon S3 Speaker,Canon,Electronics,Speaker,215.43,B7TER15H7X,S0000008
P0001109,Boult Bolt 256GB Tablet,Boult,Electronics,Tablet,697.33,BKOH97YUK1,S0000009
P0001110,Marshall X1 512GB Tablet,Marshall,Electronics,Tablet,655.31,B3PW31QDAJ,S0000010
P0001111,D-Link Edge Speaker,D-Link,Electronics,Speaker,256.53,B7GXS2VIUI,S0000001
P0001112,Amazfit X3 64GB Laptop,Amazfit,Electronics,Laptop,1816.09,B3DFOOXF70,S0000002
P0001113,Nikon Go 32GB Smartphone,Nikon,Electronics,Smartphone,964.54,B36DQ0LK6K,S0000003
P0001114,Motorola Go Headphones,Motorola,Electronics,Headphones,384.20,B91ZFQ6XPY,S0000004
P0001115,Apple S3 Router,Apple,Electronics,Router,337.60,B80QEQB67K,S0000005
P0001116,D-Link Lite Smartwatch,D-Link,Electronics,Smartwatch,366.73,BOF0AMAIVE,S0000006
P0001117,Sony X2 Monitor,Sony,Electronics,Monitor,1107.71,BNB0165GXH,S0000007
P0001118,GoPro S3 TV,GoPro,Electronics,TV,1579.00,BLMGZETYF6,S0000008
P0001119,Samsung X3 256GB Laptop,Samsung,Electronics,Laptop,1733.13,BAED4AS51Z,S0000009
P0001120,Marshall S3 Headphones,Marshall,Electronics,Headphones,642.14,B7HFU737QR,S0000010
P0001121,D-Link Go Earbuds,D-Link,Electronics,Earbuds,203.41,B1MPLT18G5,S0000001
P0001122,boAt S2 512GB Laptop,boAt,Electronics,Laptop,786.14,BJ2U5GRISV,S0000002
P0001123,Canon S2 Smartwatch,Canon,Electronics,Smartwatch,860.71,B05O9JTRC6,S0000003
P0001124,Sennheiser Lite Camera,Sennheiser,Electronics,Camera,3969.88,B25XXOGRVL,S0000004
P0001125,Sennheiser Lite Headphones,Sennheiser,Electronics,Headphones,361.41,BVISLX4WV2,S0000005
P0001126,Redmi Pro 64GB Laptop,Redmi,Electronics,Laptop,3017.31,B2RIT9UIFI,S0000006
P0001127,ASUS Pro 64GB Smartphone,ASUS,Electronics,Smartphone,1697.12,BLC5TJW86S,S0000007
P0001128,GoPro S2 Camera,GoPro,Electronics,Camera,696.72,BUIL74CI3X,S0000008
P0001129,Netgear Z3 Router,Netgear,Electronics,Router,85.00,B0M3ACJ7IL,S0000009
P0001130,Vivo Bolt 256GB Laptop,Vivo,Electronics,Laptop,1778.15,BT2XHS65Z2,S0000010
P0001131,Netgear Bolt Speaker,Netgear,Electronics,Speaker,547.10,BUJV5VY1Y4,S0000001
P0001132,Amazfit X2 Smartwatch,Amazfit,Electronics,Smartwatch,574.18,BMUL8YW8VU,S0000002
P0001133,Nokia Z3 Headphones,Nokia,Electronics,Headphones,609.32,B8AR9GR0QF,S0000003
P0001134,Sony Go Earbuds,Sony,Electronics,Earbuds,47.54,BJ3422NVGE,S0000004
P0001135,Marshall Go 256GB Laptop,Marshall,Electronics,Laptop,1869.63,BZ5UQBV082,S0000005
P0001136,Sennheiser Bolt 32GB Laptop,Sennheiser,Electronics,Laptop,2527.53,B8L25E1B9E,S0000006
P0001137,HP S3 TV,HP,Electronics,TV,3132.16,BP6UM1QZY9,S0000007
P0001138,boAt Edge Camera,boAt,Electronics,Camera,1464.68,B97RWUPTMW,S0000008
P0001139,Marshall Bolt Smartwatch,Marshall,Electronics,Smartwatch,1028.33,B4JMI6LJ2G,S0000009
P0001140,Sennheiser Ultra Speaker,Sennheiser,Electronics,Speaker,66.97,BHJ5PZ68YO,S0000010
P0001141,Sennheiser Z3 Router,Sennheiser,Electronics,Router,390.87,B589ORRFDW,S0000001
P0001142,HP X3 TV,HP,Electronics,TV,3020.38,BXJBZ8NRT9,S0000002
P0001143,MSI Prime 512GB Tablet,MSI,Electronics,Tablet,1439.30,BR722H9PA9,S0000003
P0001144,Nikon M3 256GB Tablet,Nikon,Electronics,Tablet,481.53,B4K10C2MNU,S0000004
P0001145,boAt Bolt 256GB Laptop,boAt,Electronics,Laptop,3901.06,BGECRX68WP,S0000005
P0001146,HP Bolt Earbuds,HP,Electronics,Earbuds,309.00,BPMUM9SNV3,S0000006
P0001147,LG X3 512GB Smartphone,LG,Electronics,Smartphone,1124.33,BAC3JEB2I6,S0000007
P0001148,Dell Prime Headphones,Dell,Electronics,Headphones,463.84,BOQLY97A7X,S0000008
P0001149,LG S2 Headphones,LG,Electronics,Headphones,682.73,B9PH8Q07L6,S0000009
P0001150,Audio-Technica S3 Speaker,Audio-Technica,Electronics,Speaker,186.87,BF2RYAF5NJ,S0000010
P0001151,Sennheiser Go 128GB Smartphone,Sennheiser,Electronics,Smartphone,1173.64,BJDZOXRG0X,S0000001
P0001152,Boult Edge Headphones,Boult,Electronics,Headphones,553.21,BL5Q6CW5T2,S0000002
P0001153,Redmi Ultra 256GB Tablet,Redmi,Electronics,Tablet,1235.60,BDQEIST1LN,S0000003
P0001154,Dell Pro Headphones,Dell,Electronics,Headphones,479.86,BGACI25HQB,S0000004
P0001155,MSI X1 Earbuds,MSI,Electronics,Earbuds,336.69,BI0LBXYDPY,S0000005
P0001156,Audio-Technica S3 256GB Tablet,Audio-Technica,Electronics,Tablet,543.03,B3OSRGE4OT,S0000006
P0001157,Realme Air 256GB Smartphone,Realme,Electronics,Smartphone,917.83,BHT4CV2U6T,S0000007
P0001158,GoPro Pro TV,GoPro,Electronics,TV,1582.42,BLUZZJIVUJ,S0000008
P0001159,JBL Neo Headphones,JBL,Electronics,Headphones,606.90,B4K2N5EQJO,S0000009
P0001160,Redmi Neo Earbuds,Redmi,Electronics,Earbuds,114.72,BW9V42FDOM,S0000010
P0001161,D-Link Ultra Smartwatch,D-Link,Electronics,Smartwatch,212.06,BPAED261KQ,S0000001
P0001162,MSI X3 Monitor,MSI,Electronics,Monitor,1787.68,BL41LFOSNF,S0000002
P0001163,Marshall S2 Earbuds,Marshall,Electronics,Earbuds,328.76,B3PVCMTRYC,S0000003
P0001164,Lenovo S3 Headphones,Lenovo,Electronics,Headphones,389.48,BIKEAR3U1I,S0000004
P0001165,Redmi Prime Router,Redmi,Electronics,Router,340.97,BOOKVLNGK9,S0000005
P0001166,Garmin S2 512GB Smartphone,Garmin,Electronics,Smartphone,932.60,BQBKHS2NBS,S0000006
P0001167,GoPro Z3 32GB Tablet,GoPro,Electronics,Tablet,710.56,BIJXVH176G,S0000007
P0001168,Nokia X1 Router,Nokia,Electronics,Router,267.09,BLC85ABRPN,S0000008
P0001169,Samsung X3 Smartwatch,Samsung,Electronics,Smartwatch,369.09,BJ4MTWR2ZV,S0000009
P0001170,MSI X1 512GB Laptop,MSI,Electronics,Laptop,1902.82,B1PMUOY6N9,S0000010
P0001171,Nokia S3 Speaker,Nokia,Electronics,Speaker,594.67,BF885Q6SA2,S0000001
P0001172,D-Link Bolt Headphones,D-Link,Electronics,Headphones,432.91,B2BUKAWSQK,S0000002
P0001173,Xiaomi Go Earbuds,Xiaomi,Electronics,Earbuds,29.31,B507CDVWDO,S0000003
P0001174,Vivo Z3 Speaker,Vivo,Electronics,Speaker,552.57,BKM9T4OXWS,S0000004
P0001175,Xiaomi Bolt Router,Xiaomi,Electronics,Router,89.85,BAY5H9GHXS,S0000005
P0001176,Marshall Neo Headphones,Marshall,Electronics,Headphones,489.09,B5UVBQ5YSH,S0000006
P0001177,Redmi Edge 32GB Smartphone,Redmi,Electronics,Smartphone,918.18,BOJLZ3Q3P3,S0000007
P0001178,OPPO S3 256GB Laptop,OPPO,Electronics,Laptop,597.99,BRNM3BMIVQ,S0000008
P0001179,OPPO X3 32GB Smartphone,OPPO,Electronics,Smartphone,1383.51,BED518G1OF,S0000009
P0001180,GoPro Ultra Speaker,GoPro,Electronics,Speaker,195.06,BV0T0GYSWJ,S0000010
P0001181,D-Link X3 Camera,D-Link,Electronics,Camera,3905.92,BA9FYFN9XC,S0000001
P0001182,Lenovo Air 512GB Tablet,Lenovo,Electronics,Tablet,256.55,BAZOK05RIM,S0000002
P0001183,Redmi X2 Monitor,Redmi,Electronics,Monitor,993.87,BQGI940QZD,S0000003
P0001184,Motorola Pro TV,Motorola,Electronics,TV,2624.77,BW8M2R4K2T,S0000004
P0001185,Amazfit Bolt 32GB Smartphone,Amazfit,Electronics,Smartphone,1775.33,BKWQ7HKUU8,S0000005
P0001186,Lenovo Lite Smartwatch,Lenovo,Electronics,Smartwatch,401.80,BBSJK8NFSU,S0000006
P0001187,Huawei Neo TV,Huawei,Electronics,TV,2291.47,BWKDO0K42A,S0000007
P0001188,TP-Link Air Camera,TP-Link,Electronics,Camera,4374.52,BIJR3ORW0Z,S0000008
P0001189,Canon Bolt 64GB Laptop,Canon,Electronics,Laptop,2633.67,BLB801PLBU,S0000009
P0001190,Sony Z3 Earbuds,Sony,Electronics,Earbuds,22.85,BW1TFTP7AL,S0000010
P0001191,ASUS X2 32GB Tablet,ASUS,Electronics,Tablet,821.95,BFORS4UMFW,S0000001
P0001192,boAt X3 Smartwatch,boAt,Electronics,Smartwatch,1099.98,BPAO0Z6RI5,S0000002
P0001193,Vivo X1 Speaker,Vivo,Electronics,Speaker,741.51,BB7MWGLN9T,S0000003
P0001194,Motorola S2 Earbuds,Motorola,Electronics,Earbuds,271.55,B5V5Q8MLMH,S0000004
P0001195,Motorola Go Camera,Motorola,Electronics,Camera,2926.18,BJAW7U1J33,S0000005
P0001196,ASUS X1 Speaker,ASUS,Electronics,Speaker,305.66,BUN11B9IJZ,S0000006
P0001197,boAt Lite Camera,boAt,Electronics,Camera,4628.10,B6C8SUO3NA,S0000007
P0001198,Audio-Technica X2 64GB Tablet,Audio-Technica,Electronics,Tablet,1441.47,BCBUGEBYFG,S0000008
P0001199,TP-Link Lite 128GB Laptop,TP-Link,Electronics,Laptop,3987.47,BRZIQYWCOA,S0000009
P0001200,Motorola Go Camera,Motorola,Electronics,Camera,934.21,BAD36388FN,S0000010
P0001201,HP Pro Speaker,HP,Electronics,Speaker,570.36,BINCD6OENI,S0000001
P0001202,Dell M3 32GB Tablet,Dell,Electronics,Tablet,718.29,BJ1K4IXPZP,S0000002
P0001203,Motorola S2 Camera,Motorola,Electronics,Camera,3704.07,BCNACTRBIU,S0000003
P0001204,Realme S3 Smartwatch,Realme,Electronics,Smartwatch,1119.38,B6UZJ2LLN8,S0000004
P0001205,Motorola Z3 Camera,Motorola,Electronics,Camera,4728.14,BY8Z9F9S80,S0000005
P0001206,Netgear X2 Speaker,Netgear,Electronics,Speaker,356.71,B8TUQAP3NN,S0000006
P0001207,Canon Bolt 128GB Tablet,Canon,Electronics,Tablet,1414.25,BRPMRYOYP6,S0000007
P0001208,Xiaomi Lite Speaker,Xiaomi,Electronics,Speaker,275.04,BDRHHB4SLC,S0000008
P0001209,HP Lite 32GB Tablet,HP,Electronics,Tablet,1262.43,BBLARM7IFK,S0000009
P0001210,Amazfit S3 Monitor,Amazfit,Electronics,Monitor,338.27,BALD9LPH8S,S0000010
P0001211,Nikon Prime Camera,Nikon,Electronics,Camera,2295.67,BOF60IBJ65,S0000001
P0001212,GoPro S1 64GB Tablet,GoPro,Electronics,Tablet,496.42,BNUFGANDJK,S0000002
P0001213,Amazfit Pro 256GB Tablet,Amazfit,Electronics,Tablet,1034.95,B6MR2EWC76,S0000003
P0001214,Nokia Ultra 256GB Smartphone,Nokia,Electronics,Smartphone,764.49,BQZQYIUCY0,S0000004
P0001215,Amazfit Lite 64GB Tablet,Amazfit,Electronics,Tablet,1338.34,B1E84SXVYM,S0000005
P0001216,Amazfit S3 32GB Laptop,Amazfit,Electronics,Laptop,1402.26,BIZ53JWG45,S0000006
P0001217,D-Link Neo Earbuds,D-Link,Electronics,Earbuds,212.26,BGURWORDGQ,S0000007
P0001218,Realme Go Camera,Realme,Electronics,Camera,1279.31,B7PZPZA0P3,S0000008
P0001219,Dell Pro 32GB Tablet,Dell,Electronics,Tablet,1076.74,B9CC98B22F,S0000009
P0001220,Xiaomi S3 Earbuds,Xiaomi,Electronics,Earbuds,278.70,BBY2W2O5SV,S0000010
P0001221,Marshall X1 Speaker,Marshall,Electronics,Speaker,280.76,BCS7X7NVF6,S0000001
P0001222,Sennheiser Air Monitor,Sennheiser,Electronics,Monitor,1833.70,BCOJ6EXMVK,S0000002
P0001223,Garmin Ultra 256GB Laptop,Garmin,Electronics,Laptop,3856.03,BOXAKJTR8M,S0000003
P0001224,Redmi Pro 256GB Smartphone,Redmi,Electronics,Smartphone,448.15,BSYKSRU5AI,S0000004
P0001225,Amazfit Bolt Headphones,Amazfit,Electronics,Headphones,132.33,BDAH4T4Z1S,S0000005
P0001226,Lenovo Edge Router,Lenovo,Electronics,Router,189.18,BY48BJCPUF,S0000006
P0001227,Realme Bolt 128GB Laptop,Realme,Electronics,Laptop,628.97,B2Y6WG9FYM,S0000007
P0001228,Samsung X1 Camera,Samsung,Electronics,Camera,4099.98,B64G9Y7TVI,S0000008
P0001229,OPPO Edge Speaker,OPPO,Electronics,Speaker,730.35,BPTEDJDEGH,S0000009
P0001230,Garmin Lite Camera,Garmin,Electronics,Camera,600.90,B7FZGGD1Q9,S0000010
P0001231,TP-Link M3 64GB Smartphone,TP-Link,Electronics,Smartphone,1699.48,BH7690ZN96,S0000001
P0001232,GoPro Neo 64GB Laptop,GoPro,Electronics,Laptop,1795.67,B374LZDHZG,S0000002
P0001233,TP-Link S2 Router,TP-Link,Electronics,Router,152.78,BS6S6CD1LF,S0000003
P0001234,Sony Lite Monitor,Sony,Electronics,Monitor,1486.26,B1UYKSIJDL,S0000004
P0001235,Boult Prime 32GB Tablet,Boult,Electronics,Tablet,756.02,BSV5GEPX5N,S0000005
P0001236,Nikon Ultra TV,Nikon,Electronics,TV,585.93,BX2NYVXAMW,S0000006
P0001237,Canon S3 64GB Smartphone,Canon,Electronics,Smartphone,649.00,BIP3AT6M1E,S0000007
P0001238,Redmi Pro TV,Redmi,Electronics,TV,1645.65,BSCXZLF7GG,S0000008
P0001239,Netgear Neo Camera,Netgear,Electronics,Camera,3294.59,B8GTV6XC50,S0000009
P0001240,Apple S1 TV,Apple,Electronics,TV,1924.39,BDBQR44R31,S0000010
P0001241,Redmi X3 Smartwatch,Redmi,Electronics,Smartwatch,431.63,BX1P0ZPB08,S0000001
P0001242,Marshall Go Earbuds,Marshall,Electronics,Earbuds,306.27,B5WSCZCUST,S0000002
P0001243,Motorola Ultra Smartwatch,Motorola,Electronics,Smartwatch,70.03,B2GFV5M1Q0,S0000003
P0001244,Garmin Bolt Smartwatch,Garmin,Electronics,Smartwatch,745.43,BI16646FT5,S0000004
P0001245,Apple Air Smartwatch,Apple,Electronics,Smartwatch,1174.66,BLYPZGICO3,S0000005
P0001246,GoPro Bolt 32GB Tablet,GoPro,Electronics,Tablet,1123.37,BC58DR98UT,S0000006
P0001247,Huawei Edge 32GB Laptop,Huawei,Electronics,Laptop,1826.93,B71B8Q84M6,S0000007
P0001248,Redmi S2 Camera,Redmi,Electronics,Camera,4782.56,BE5F7HJFLX,S0000008
P0001249,MSI M3 Router,MSI,Electronics,Router,119.70,BSUD62OFCJ,S0000009
P0001250,Vivo X2 Camera,Vivo,Electronics,Camera,4096.61,B1H00QFY46,S0000010
P0001251,Garmin X3 Monitor,Garmin,Electronics,Monitor,762.64,BNVKAVDUNQ,S0000001
P0001252,JBL Edge Earbuds,JBL,Electronics,Earbuds,186.19,B8OK2SKL0O,S0000002
P0001253,Realme Prime Earbuds,Realme,Electronics,Earbuds,221.91,BT934XJKZZ,S0000003
P0001254,Lenovo Z3 Speaker,Lenovo,Electronics,Speaker,620.89,BR9J87B96D,S0000004
P0001255,Sennheiser Ultra TV,Sennheiser,Electronics,TV,830.87,BVLC4US87A,S0000005
P0001256,OnePlus X3 Headphones,OnePlus,Electronics,Headphones,643.94,B9EPN8KHXV,S0000006
P0001257,Realme Z3 512GB Laptop,Realme,Electronics,Laptop,1425.03,BKS4JKCPUS,S0000007
P0001258,OnePlus Edge Monitor,OnePlus,Electronics,Monitor,1947.50,B9FOYNB4OX,S0000008
P0001259,Realme Z3 Router,Realme,Electronics,Router,195.46,BDJKE0XUY0,S0000009
P0001260,JBL M3 Monitor,JBL,Electronics,Monitor,1568.63,BNJ8SKZ60U,S0000010
P0001261,Sennheiser X2 Monitor,Sennheiser,Electronics,Monitor,238.29,B2R5BF73LC,S0000001
P0001262,OPPO X2 Smartwatch,OPPO,Electronics,Smartwatch,265.35,BDHY7W095K,S0000002
P0001263,OnePlus X3 512GB Smartphone,OnePlus,Electronics,Smartphone,1784.95,BLFHMH6PRD,S0000003
P0001264,Audio-Technica Go 64GB Tablet,Audio-Technica,Electronics,Tablet,867.87,BYL8XLJMZV,S0000004
P0001265,Sennheiser S2 64GB Tablet,Sennheiser,Electronics,Tablet,1103.10,BC6TKWQ5ZP,S0000005
P0001266,LG Air Monitor,LG,Electronics,Monitor,1374.29,BUU2IQ9ROB,S0000006
P0001267,MSI S2 128GB Tablet,MSI,Electronics,Tablet,1427.68,BHD724ZZVE,S0000007
P0001268,Vivo Ultra 256GB Tablet,Vivo,Electronics,Tablet,205.40,BF3O251CD4,S0000008
P0001269,Redmi X1 TV,Redmi,Electronics,TV,983.49,B91MF4Y71G,S0000009
P0001270,Garmin M3 64GB Smartphone,Garmin,Electronics,Smartphone,1535.59,B9T0LB5ISA,S0000010
P0001271,Nikon S3 512GB Tablet,Nikon,Electronics,Tablet,872.49,BS2IZ6XCQG,S0000001
P0001272,D-Link Bolt Camera,D-Link,Electronics,Camera,4795.51,B2SUTYY6YP,S0000002
P0001273,Nokia S1 Monitor,Nokia,Electronics,Monitor,401.16,BEZ9C2YOPD,S0000003
P0001274,Marshall X1 Headphones,Marshall,Electronics,Headphones,626.60,BEIM5O0LZX,S0000004
P0001275,ASUS M3 Smartwatch,ASUS,Electronics,Smartwatch,1037.29,BXI96SLGHU,S0000005
P0001276,JBL S2 32GB Smartphone,JBL,Electronics,Smartphone,1014.73,BI2C6YS0VQ,S0000006
P0001277,Canon S1 Earbuds,Canon,Electronics,Earbuds,90.97,BV5P0OCENG,S0000007
P0001278,Motorola X3 TV,Motorola,Electronics,TV,1796.36,B57JGW2V25,S0000008
P0001279,Dell X2 Monitor,Dell,Electronics,Monitor,1617.45,BOOJ8Q5UAK,S0000009
P0001280,Nokia S1 128GB Tablet,Nokia,Electronics,Tablet,792.60,B6UIZZO752,S0000010
P0001281,OnePlus Pro Smartwatch,OnePlus,Electronics,Smartwatch,859.56,BU5LHEAFN9,S0000001
P0001282,Xiaomi X2 Smartwatch,Xiaomi,Electronics,Smartwatch,763.99,BIVF0CEI4W,S0000002
P0001283,Vivo Pro Camera,Vivo,Electronics,Camera,4147.81,BDEIQYL6YE,S0000003
P0001284,Marshall Ultra Speaker,Marshall,Electronics,Speaker,214.94,BTX0CNKQAT,S0000004
P0001285,GoPro S1 256GB Tablet,GoPro,Electronics,Tablet,1487.20,BTMZLJ2BJO,S0000005
P0001286,Motorola Air Headphones,Motorola,Electronics,Headphones,128.97,B3I8BN2I3L,S0000006
P0001287,Redmi Bolt Speaker,Redmi,Electronics,Speaker,425.92,BBYXYDYW0S,S0000007
P0001288,HP S2 Earbuds,HP,Electronics,Earbuds,246.84,BFUU6XPOBB,S0000008
P0001289,OPPO Lite 256GB Laptop,OPPO,Electronics,Laptop,3501.34,BQ8HMIYHB3,S0000009
P0001290,MSI Ultra Headphones,MSI,Electronics,Headphones,627.13,BHE2S3DQ5H,S0000010
P0001291,TP-Link X3 Monitor,TP-Link,Electronics,Monitor,1918.32,BQITTJA628,S0000001
P0001292,boAt S1 32GB Tablet,boAt,Electronics,Tablet,522.66,B6OU7LS4XH,S0000002
P0001293,Xiaomi Go Earbuds,Xiaomi,Electronics,Earbuds,38.35,BLFYDGKOBV,S0000003
P0001294,Nikon Neo Smartwatch,Nikon,Electronics,Smartwatch,225.74,BJOFU41FD1,S0000004
P0001295,LG X3 Router,LG,Electronics,Router,286.67,BJFYQYVN1B,S0000005
P0001296,Dell S1 Speaker,Dell,Electronics,Speaker,309.07,BV0QO2K7BA,S0000006
P0001297,OPPO X2 256GB Smartphone,OPPO,Electronics,Smartphone,1284.39,BEJM47J8MJ,S0000007
P0001298,Motorola X2 32GB Tablet,Motorola,Electronics,Tablet,529.44,BIZYPEFR4N,S0000008
P0001299,Canon Go Headphones,Canon,Electronics,Headphones,114.41,B3T4S455OP,S0000009
P0001300,Vivo Lite Speaker,Vivo,Electronics,Speaker,798.17,BGIGPO3JK9,S0000010
P0001301,Realme Edge 128GB Laptop,Realme,Electronics,Laptop,2880.12,B30IRMNHLM,S0000001
P0001302,MSI Edge Camera,MSI,Electronics,Camera,2730.59,BJTOXJZXMZ,S0000002
P0001303,Huawei X1 Speaker,Huawei,Electronics,Speaker,682.78,BRZX01SEAM,S0000003
P0001304,boAt M3 Camera,boAt,Electronics,Camera,2119.17,B4YK4FWKN3,S0000004
P0001305,ASUS Neo TV,ASUS,Electronics,TV,4666.80,B6Y6IYS4X8,S0000005
P0001306,Boult S1 64GB Laptop,Boult,Electronics,Laptop,842.84,BV4SYLPOHZ,S0000006
P0001307,OPPO Neo Monitor,OPPO,Electronics,Monitor,726.72,BYP9JB8VNO,S0000007
P0001308,Sennheiser S3 128GB Laptop,Sennheiser,Electronics,Laptop,727.80,BVWJ94MNJZ,S0000008
P0001309,Audio-Technica Edge TV,Audio-Technica,Electronics,TV,4908.25,BHVYABOUJ9,S0000009
P0001310,Xiaomi S3 128GB Smartphone,Xiaomi,Electronics,Smartphone,806.27,BW3SKRN079,S0000010
P0001311,Realme Go 64GB Smartphone,Realme,Electronics,Smartphone,1545.72,BU14TZS4LM,S0000001
P0001312,Amazfit Z3 Earbuds,Amazfit,Electronics,Earbuds,110.36,BLD6HTXZSX,S0000002
P0001313,Netgear Air 128GB Smartphone,Netgear,Electronics,Smartphone,1197.40,BPB2HQ8NJN,S0000003
P0001314,Sennheiser S1 Speaker,Sennheiser,Electronics,Speaker,578.39,BEXKTP21KN,S0000004
P0001315,OPPO Lite Monitor,OPPO,Electronics,Monitor,197.24,BUEZ2ZU4G8,S0000005
P0001316,HP Neo 128GB Smartphone,HP,Electronics,Smartphone,684.80,B1OW4PQAXX,S0000006
P0001317,Nokia Neo TV,Nokia,Electronics,TV,3945.00,BYNH01T3YN,S0000007
P0001318,JBL Neo 64GB Smartphone,JBL,Electronics,Smartphone,1468.87,BMK2MZK3LA,S0000008
P0001319,GoPro Bolt 256GB Tablet,GoPro,Electronics,Tablet,430.76,BY0547N07M,S0000009
P0001320,Samsung Go TV,Samsung,Electronics,TV,2301.49,BNWRGPFMVQ,S0000010
P0001321,OPPO Air Router,OPPO,Electronics,Router,318.40,BIYF38DLAD,S0000001
P0001322,Samsung X2 Headphones,Samsung,Electronics,Headphones,246.69,BB2C2SCL7R,S0000002
P0001323,Canon S2 64GB Laptop,Canon,Electronics,Laptop,3062.57,B683OZWHEI,S0000003
